avaliarAvaliador;avaliarAvaliador;1
avaliarAvaliador;avaliarCoordenadorDeArea;1
avaliarAvaliador;cadastrarFichaDeAvaliacaoComSucesso;0,43037975
avaliarAvaliador;cadastrarFichaDeAvaliacaoDuasVezesComSucesso;0,4050633
avaliarAvaliador;cadastrarFichaDeAvaliacaoPagina;0,43037975
avaliarAvaliador;cadastrarFichaDeAvaliacaoSomatorioDePontosAcimaDe100;0,43037975
avaliarAvaliador;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacao;0,4050633
avaliarAvaliador;cadastrarFichaDeAvaliacaoVerFichaDeAvaliacaoRecadastrada;0,4050633
avaliarAvaliador;cadastrarFichaDeAvaliacaoVerFormulario;0,4050633
avaliarAvaliador;distribuirAvaliadoresComMaisDeUmCoordenadorDeArea;0,39240505
avaliarAvaliador;distribuirAvaliadoresComSucesso;0
avaliarAvaliador;distribuirAvaliadoresPagina;0,39240505
avaliarAvaliador;distribuirAvaliadoresSemAvaliadores;0,39240505
avaliarAvaliador;distribuirAvaliadoresSemCoordenadorDeArea;0,39240505
avaliarAvaliador;distribuirAvaliadoresSemFichaDeAvaliacao;0,39240505
avaliarAvaliador;distribuirAvaliadoresSemPreencherPrazoDeAvaliacao;0,4050633
avaliarAvaliador;distribuirAvaliadoresVerPrimeiraProducao;0,63291138
avaliarAvaliador;distribuirAvaliadoresVerPrimeiraProducaoAtualizada;0,60759495
avaliarAvaliador;distribuirAvaliadoresVerSegundaProducao;0,63291138
avaliarAvaliador;distribuirAvaliadoresVerSegundaProducaoAtualizada;0,60759495
avaliarAvaliador;importarAvaliadoresCoordenadorArquivoSemCabecalho;0,45569622
avaliarAvaliador;importarAvaliadoresCoordenadorArquivoSemDocumento;0,45569622
avaliarAvaliador;importarAvaliadoresCoordenadorArquivoVazio;0,45569622
avaliarAvaliador;importarAvaliadoresCoordenadorComSucesso;0,45569622
avaliarAvaliador;importarAvaliadoresCoordenadorDuasVezesComSucesso;0,48101265
avaliarAvaliador;importarAvaliadoresCoordenadorPagina;0,43037975
avaliarAvaliador;importarAvaliadoresCoordenadorSemArquivo;0,4050633
avaliarAvaliador;importarAvaliadoresCoordenadorVerAvaliadoresDeImportacao;0,4936709
